STT;Mã;Dashboard/báo cáo;Thông tin;Mô tả;Nhóm yêu cầu;Phân loại;Đánh giá;Độ chi tiết;Nguồn;Cần phân tích?;Cần test?;DL lịch sử?;Trạng thái mapping;Mapping (nghiệp vụ);Bảng nguồn;Trường nguồn;Điều kiện dữ liệu;Câu lệnh SQL;Câu lệnh update SIT;Note;Hoàn thành DEV;Loại dữ liệu;Kết quả SIT
38;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.1);Số CTĐC báo lãi - Năm N;"Số lượng CTĐC kê khai trên BCTC LNST>0
TH có 2 loại BC bán niên và quý thì ưu tiên bán niên";Báo cáo;Chỉ tiêu cơ sở;TB;Sàn, Kỳ báo cáo (Quý/Năm);IDS;x;X;x;Done;;"IDS.data (d),
IDS.report_catalog (rc),
IDS.company_data (cd),
IDS.company_profiles (cdet)";cdet.equity_listing_exch, COUNT(DISTINCT d.company_profile_id) AS so_dn_bao_lai;"rc2.col_desc = '1'
AND rc.report_cd LIKE 'BCKQKD%'
AND d.data_value > 0
AND d.report_year=:year AND d.report_quarter=:quarter
AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='60')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='60')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='21'))
AND cdet.equity_listing_exch = 'HNX'
GROUP BY cdet.equity_listing_exch";"SELECT cdet.equity_listing_exch, COUNT(DISTINCT d.company_profile_id) AS so_dn_bao_lai
FROM IDS.data d
JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cdet ON cdet.id=d.company_profile_id
WHERE rc2.col_desc = '1'
AND rc.report_cd LIKE 'BCKQKD%' AND d.data_value > 0
AND d.report_year=:year AND d.report_quarter=:quarter
AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='60')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='60')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='21'))
GROUP BY cdet.equity_listing_exch";"WITH
Company_data_chuan AS (...),
Chitiet_DN as(...)
--Bước 1,2 giống mục 6
/* ----------------------------------------
BƯỚC 3.2: Nếu tính các chỉ tiêu theo sàn
*/
SELECT 
equity_listing_exch,
COUNT(DISTINCT company_profile_id) AS SL_DN_bao_lai
FROM Chitiet_DN 
where 1=1 
AND report_year = :p_year
AND report_quarter = :p_quarter
AND equity_listing_exch= 'HNX'
AND data_value >0
GROUP BY equity_listing_exch";;Done;Dữ liệu động;
38;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.1);Tỷ lệ (%) - Năm N;2,333333333;Báo cáo;Chỉ tiêu phái sinh;TB;Sàn, Kỳ báo cáo (Quý/Năm);IDS;;X;x;Done;;Chỉ tiêu phái sinh;;;#NAME?;;;Done;Dữ liệu động;
38;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.1);Số CTĐC báo lãi - Năm N-1;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Sàn, Kỳ báo cáo (Quý/Năm);IDS;;X;;Done;;Chỉ tiêu cùng kỳ;;;;"WITH
Company_data_chuan AS (...),
Chitiet_DN as(...)
--Bước 1,2 giống mục 6
/* ----------------------------------------
BƯỚC 3.2: Nếu tính các chỉ tiêu theo sàn
*/
SELECT 
equity_listing_exch,
COUNT(DISTINCT company_profile_id) AS SL_DN_bao_lai
FROM Chitiet_DN 
where 1=1 
AND report_year = :p_year-1
AND report_quarter = :p_quarter
AND equity_listing_exch= 'HNX'
AND data_value >0
GROUP BY equity_listing_exch";;Done;Dữ liệu động;
38;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.1);Tỷ lệ (%) - Năm N-1;3;Báo cáo;Chỉ tiêu cơ sở;Trùng;Sàn, Kỳ báo cáo (Quý/Năm);IDS;;X;;Done;;Chỉ tiêu cùng kỳ;;;;;;Done;Dữ liệu động;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);Ngành;;Báo cáo;Chiều;Trùng;;IDS;;;;Done;;Đã thực hiện dòng 88;;;;;;Done;Dữ liệu tĩnh;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);DTT (tỷ đồng) - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Ngành, Năm;IDS;x;X;"-- BC01.2: Tổng hợp DTT, LNST, ROA, ROE theo ngành, kỳ năm (report_quarter IS NULL)
-- Năm N = :year_n, Năm N-1 = :year_n - 1
WITH kqkd AS (
-- DTT và LNST từ BCKQKD, kỳ năm
SELECT cat.industry_cd, cat.industry_name, cd.report_year,
SUM(CASE WHEN (upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='10')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='10')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='03') THEN d.data_value END) AS dtt,
SUM(CASE WHEN (upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='60')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='60')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='21') THEN d.data_value END) AS lnst
FROM IDS.data d
JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
JOIN IDS.rrow rr ON rr.row_cd=d.row_cd AND rr.report_catalog_id=d.report_catalog_id
JOIN IDS.rcol rc2 ON rc2.col_cd=d.col_cd AND rc2.report_catalog_id=d.report_catalog_id
JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cp ON cp.id=d.company_profile_id
JOIN IDS.categories cat ON cat.id=cp.category_l1_id
WHERE rc2.col_desc='1' AND rc.report_cd LIKE 'BCKQKD%'
AND cd.report_quarter IS NULL
AND cd.report_year IN (:year_n, :year_n-1)
GROUP BY cat.industry_cd, cat.industry_name, cd.report_year
), bcdkt AS (
-- TS và VCSH từ BCĐKT, cả cuối kỳ (col_desc='1') và đầu kỳ (col_desc='2') để tính bình quân
SELECT cat.industry_cd, cd.report_year,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='270')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='270')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='300')) AND rc2.col_desc='1' THEN d.data_value END) AS ts_cuoi,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='270')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='270')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='300')) AND rc2.col_desc='2' THEN d.data_value END) AS ts_dau,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='400')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='400')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='500')) AND rc2.col_desc='1' THEN d.data_value END) AS vcsh_cuoi,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='400')
OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='400')
OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='500')) AND rc2.col_desc='2' THEN d.data_value END) AS vcsh_dau
FROM IDS.data d
JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
JOIN IDS.rrow rr ON rr.row_cd=d.row_cd AND rr.report_catalog_id=d.report_catalog_id
JOIN IDS.rcol rc2 ON rc2.col_cd=d.col_cd AND rc2.report_catalog_id=d.report_catalog_id
JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cp ON cp.id=d.company_profile_id
JOIN IDS.categories cat ON cat.id=cp.category_l1_id
WHERE rc2.col_desc IN ('1','2') AND rc.report_cd LIKE 'BCDKT%'
AND cd.report_quarter IS NULL
AND cd.report_year IN (:year_n, :year_n-1)
GROUP BY cat.industry_cd, cd.report_year
)
SELECT k.industry_cd, k.industry_name,
-- Năm N
MAX(CASE WHEN k.report_year=:year_n THEN ROUND(k.dtt/1e9,2) END) AS dtt_nam_n,
MAX(CASE WHEN k.report_year=:year_n THEN ROUND(k.lnst/1e9,2) END) AS lnst_nam_n,
MAX(CASE WHEN k.report_year=:year_n THEN ROUND(k.lnst/NULLIF((b.ts_cuoi+b.ts_dau)/2,0)*100,4) END) AS roa_nam_n,
MAX(CASE WHEN k.report_year=:year_n THEN ROUND(k.lnst/NULLIF((b.vcsh_cuoi+b.vcsh_dau)/2,0)*100,4) END) AS roe_nam_n,
-- Năm N-1
MAX(CASE WHEN k.report_year=:year_n-1 THEN ROUND(k.dtt/1e9,2) END) AS dtt_nam_n1,
MAX(CASE WHEN k.report_year=:year_n-1 THEN ROUND(k.lnst/1e9,2) END) AS lnst_nam_n1,
MAX(CASE WHEN k.report_year=:year_n-1 THEN ROUND(k.lnst/NULLIF((b.ts_cuoi+b.ts_dau)/2,0)*100,4) END) AS roa_nam_n1,
MAX(CASE WHEN k.report_year=:year_n-1 THEN ROUND(k.lnst/NULLIF((b.vcsh_cuoi+b.vcsh_dau)/2,0)*100,4) END) AS roe_nam_n1
FROM kqkd k
JOIN bcdkt b ON b.industry_cd=k.industry_cd AND b.report_year=k.report_year
GROUP BY k.industry_cd, k.industry_name
ORDER BY k.industry_cd";Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(SUM(dtt)/1e9,2) AS dtt_nam_n;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);Tham khảo câu lệnh mục 7;Đơn vị tỷ đồng (chia 1e9). SQL này trả ra cả 8 chỉ tiêu r984-r991 trong 1 lần chạy;Done;Dữ liệu động;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);LNST (tỷ đồng) - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Ngành, Năm;IDS;x;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(SUM(lnst)/1e9,2) AS lnst_nam_n;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);;Done;Dữ liệu động;;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);ROA (%) - Năm N;;Báo cáo;Chỉ tiêu phái sinh;TB;Ngành, Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(lnst/AVG(ts)*100,4) AS roa_nam_n;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);ROA=LNST/TS bình quân*100%;Done;Dữ liệu động;;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);ROE (%) - Năm N;;Báo cáo;Chỉ tiêu phái sinh;TB;Ngành, Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(lnst/AVG(vcsh)*100,4) AS roe_nam_n;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);ROE=LNST/VCSH bình quân*100%;Done;Dữ liệu động;;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);DTT (tỷ đồng) - Năm N-1;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Ngành, Năm;IDS;;X;;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(SUM(dtt)/1e9,2) AS dtt_nam_n1;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);;Done;Dữ liệu động;;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);LNST (tỷ đồng) - Năm N-1;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Ngành, Năm;IDS;;X;;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(SUM(lnst)/1e9,2) AS lnst_nam_n1;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);;Done;Dữ liệu động;;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);ROA (%) - Năm N-1;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Ngành, Năm;IDS;;X;;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(lnst/AVG(ts)*100,4) AS roa_nam_n1;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);ROA=LNST/TS bình quân*100%;Done;Dữ liệu động;;
39;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.2);ROE (%) - Năm N-1;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Ngành, Năm;IDS;;X;;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(lnst/AVG(vcsh)*100,4) AS roe_nam_n1;rc2.col_desc='1' | report_quarter IS NULL (kỳ năm) | GROUP BY cat.industry_cd, cd.report_year | Năm N và N-1 trong cùng 1 query CASE WHEN;-- Xem câu lệnh SQL tại r975 (cùng 1 query trả ra toàn bộ r975-r987);ROE=LNST/VCSH bình quân*100%;Done;Dữ liệu động;;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);Kỳ báo cáo;;Báo cáo;Chiều;Trùng;;;;;;Done;;dữ liệu kỳ năm;;;;;;Done;Dữ liệu tĩnh;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);Tổng tài sản - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(b.tts_cuoi/1e9,2) AS tts_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;"WITH bcdkt AS (
SELECT
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='270') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='270') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='300')) AND rc2.col_desc='1' THEN d.data_value END) AS tts_cuoi,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='270') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='270') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='300')) AND rc2.col_desc='2' THEN d.data_value END) AS tts_dau,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='300') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='300') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='400')) AND rc2.col_desc='1' THEN d.data_value END) AS npt,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='400') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='400') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='500')) AND rc2.col_desc='1' THEN d.data_value END) AS vcsh_cuoi,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='400') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='400') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='500')) AND rc2.col_desc='2' THEN d.data_value END) AS vcsh_dau,
SUM(CASE WHEN ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='411') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='411') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='411')) AND rc2.col_desc='1' THEN d.data_value END) AS vdl
FROM IDS.data d
JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
JOIN IDS.rrow rr ON rr.row_cd=d.row_cd AND rr.report_catalog_id=d.report_catalog_id
JOIN IDS.rcol rc2 ON rc2.col_cd=d.col_cd AND rc2.report_catalog_id=d.report_catalog_id
JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cp ON cp.id=d.company_profile_id
JOIN IDS.categories cat ON cat.id=cp.category_l1_id
WHERE rc2.col_desc IN ('1','2') AND rc.report_cd LIKE 'BCDKT%'
AND cd.report_quarter IS NULL AND cd.report_year=:year_n
), kqkd AS (
SELECT SUM(d.data_value) AS lnst
FROM IDS.data d
JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
JOIN IDS.rrow rr ON rr.row_cd=d.row_cd AND rr.report_catalog_id=d.report_catalog_id
JOIN IDS.rcol rc2 ON rc2.col_cd=d.col_cd AND rc2.report_catalog_id=d.report_catalog_id
JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cp ON cp.id=d.company_profile_id
JOIN IDS.categories cat ON cat.id=cp.category_l1_id
WHERE rc2.col_desc='1' AND rc.report_cd LIKE 'BCKQKD%'
AND cd.report_quarter IS NULL AND cd.report_year=:year_n
AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='60') OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='60') OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='21'))
)
SELECT
ROUND(b.tts_cuoi/1e9,2) AS tts_nam_n,
ROUND(b.npt/1e9,2) AS npt_nam_n,
ROUND(b.vcsh_cuoi/1e9,2) AS vcsh_nam_n,
ROUND(b.vdl/1e9,2) AS vdl_nam_n,
ROUND(k.lnst/1e9,2) AS lnst_nam_n,
ROUND(k.lnst/NULLIF((b.tts_cuoi+b.tts_dau)/2,0)*100,4) AS roa_nam_n,
ROUND(k.lnst/NULLIF((b.vcsh_cuoi+b.vcsh_dau)/2,0)*100,4) AS roe_nam_n
FROM bcdkt b, kqkd k";Tham khảo câu lệnh mục 7;Câu lệnh trả ra toàn bộ 7 chỉ tiêu Năm N. Đơn vị tỷ đồng;Done;Dữ liệu động;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);Nợ phải trả - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(b.npt/1e9,2) AS npt_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;Xem câu lệnh SQL tại chỉ tiêu Tổng tài sản - Năm N;;Done;Dữ liệu động;;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);Vốn chủ sở hữu - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(b.vcsh_cuoi/1e9,2) AS vcsh_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;Xem câu lệnh SQL tại chỉ tiêu Tổng tài sản - Năm N;;Done;Dữ liệu động;;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);Vốn điều lệ - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(b.vdl/1e9,2) AS vdl_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;Xem câu lệnh SQL tại chỉ tiêu Tổng tài sản - Năm N;;Done;Dữ liệu động;;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);Lợi nhuận sau thuế - Năm N;;Báo cáo;Chỉ tiêu cơ sở;TB;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(k.lnst/1e9,2) AS lnst_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;Xem câu lệnh SQL tại chỉ tiêu Tổng tài sản - Năm N;;Done;Dữ liệu động;;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);ROA - Năm N;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(k.lnst/NULLIF((b.tts_cuoi+b.tts_dau)/2,0)*100,4) AS roa_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;Xem câu lệnh SQL tại chỉ tiêu Tổng tài sản - Năm N;ROA=LNST/TTS bình quân*100%;Done;Dữ liệu động;;
40;;Báo cáo giám sát công ty đại chúng - Báo cáo vĩ mô (GSĐC-BC01.3);ROE - Năm N;;Báo cáo;Chỉ tiêu cơ sở;Trùng;Năm;IDS;;X;x;Done;;"IDS.data (d), IDS.report_catalog (rc), IDS.rrow (rr),
IDS.rcol (rc2), IDS.company_data (cd),
IDS.company_profiles (cp), IDS.categories (cat)";ROUND(k.lnst/NULLIF((b.vcsh_cuoi+b.vcsh_dau)/2,0)*100,4) AS roe_nam_n;report_quarter IS NULL | report_year=:year_n | trả ra TTS/NPT/VCSH/VĐL/LNST/ROA/ROE;Xem câu lệnh SQL tại chỉ tiêu Tổng tài sản - Năm N;ROE=LNST/VCSH bình quân*100%;Done;Dữ liệu động;;
