5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;Tổng giá trị trái phiếu trúng thầu;;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;CSDLTT;;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;2 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;3 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;5 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;7 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;10 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;15 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;20 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;30 năm;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;;Group by Kỳ hạn;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;Tín phiếu;;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;CSDLTT;x;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);Giá trị trúng thầu;where Loại trái phiếu = 'Tín Phiếu';;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
5;HNX06;BÁO CÁO THỐNG KÊ HOẠT ĐỘNG ĐẤU THẦU TRÁI PHIẾU;Tổng số tiền thanh toán trúng thầu;;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;CSDLTT;;X;;Done;;Đấu thầu TP;;;;;BM 22_Dữ liệu các đợt chào bán TPCP (Chi tiết theo từng đợt chào bán);sum (Giá trị trúng thầu);;;;Dữ liệu tĩnh - Chưa có CSDL;Map biểu mẫu;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Sàn;Sàn: HNX;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS, MDDS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.market_id;TRADE_BOOK_HNX.market_id = 'HCX';;;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Loại CK;"Loại CK: TPDN NIÊM YẾT
--- Trái phiếu DN niêm yết: 
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX";Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS, MDDS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.market_id;TRADE_BOOK_HNX.market_id = 'HCX';;;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng giao dịch;"Σ (KLGD) của TPDN niêm yết sàn HNX
--- Trái phiếu DN niêm yết: 
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
Phân loại giao dịch
- Board ID: T1, T2, T3, T4, TR là thỏa thuận
- Board ID: G1, G2, G3, G4, G7, G8 là GD khớp lệnh";Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;Trade quantity;"--- Trái phiếu DN niêm yết: 
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
";"Select sum (h.Trade quantity ) Tong_KLGD_TPDN, h.trade date 
from TRADE_BOOK_HNX h
Where Market ID ='HCX'
and Trade date =p_date";;;;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khớp lệnh;Σ (KLGD) khớp lệnh của TPDN niêm yết sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;trade_quantity;"- TPDN niêm yết: market_id = 'HCX'
- Khớp lệnh: board_id IN ('G1', 'G2', 'G3', 'G4', 'G7', 'G8')
- trade_date = :to_date -- Ngày báo cáo";"Select sum (h.Trade quantity ) Tong_KLGD_Klenh_TPDN, h.trade date 
from TRADE_BOOK_HNX h
Where Market ID ='HCX'
and Board ID in (G1, G2, G3, G4, G7, G8 )
and Trade date =p_date";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Thỏa thuận;Σ (KLGD) thỏa thuận của TPDN niêm yết sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;trade_quantity;"- TPDN niêm yết: market_id = 'HCX'
- Khớp lệnh: board_id IN ('T1', 'T2', 'T3', 'T4', 'T6', 'R1')
- trade_date = :to_date -- Ngày báo cáo";"Select sum (h.Trade quantity ) Tong_KLGD_Thỏa thuận_TPDN, h.trade date 
from TRADE_BOOK_HNX h
Where Market ID ='HCX'
and Board ID in (T1,T2,T3,T4,T6,R1)
and Trade date =p_date";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị giao dịch;Σ (GTGD) của TPDN niêm yết sàn HNX;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;Trade price *Trade quantity;"--- Trái phiếu DN niêm yết: 
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
";"Select sum (h.Trade quantity *h.Trade price ) Tong_GTGD_TPDN, h.trade date 
from TRADE_BOOK_HNX h
Where Market ID ='HCX'
and Trade date =p_date";;;;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khớp lệnh;Σ (GTGD) khớp lệnh của TPDN niêm yết sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;Trade price *Trade quantity;"- TPDN niêm yết: market_id = 'HCX'
- Khớp lệnh: board_id IN ('G1', 'G2', 'G3', 'G4', 'G7', 'G8')
- trade_date = :to_date -- Ngày báo cáo";"Select sum (h.Trade quantity *h.Trade price ) Tong_GTGD_Klenh_TPDN, h.trade date 
from TRADE_BOOK_HNX h
Where Market ID ='HCX'
and Board ID in (G1, G2, G3, G4, G7, G8)
and Trade date =p_date";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Thỏa thuận;Σ (GTGD) thỏa thuận của TPDN niêm yết sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;Trade price *Trade quantity;"- TPDN niêm yết: market_id = 'HCX'
- Khớp lệnh: board_id IN ('T1', 'T2', 'T3', 'T4', 'T6', 'R1')
- trade_date = :to_date -- Ngày báo cáo";"Select sum (h.Trade quantity *h.Trade price ) Tong_GTGD_Thoathuan_TPDN, h.trade date 
from TRADE_BOOK_HNX h
Where Market ID ='HCX'
and Board ID in (T1,T2,T3,T4,T6,R1)
and Trade date =p_date";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giao dịch Nhà đầu tư nước ngoài (GDNĐTNN);"--- Trái phiếu DN niêm yết: 
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
Phân loại giao dịch
- Board ID: T1, T2, T3, T4, TR là thỏa thuận
- Board ID: G1, G2, G3, G4, G7, G8 là GD khớp lệnh
-- GD của NĐTNN:
- Sell Foreign Investor Type Code <> 00 là NĐTNN bán
- Buy Foreign Investor Type Code <> 00 là NĐTNN mua";Báo cáo;;;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;N/A;N/A;NULL (Dòng tiêu đề nhóm);;;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giao dịch khớp lệnh;Σ (GTGD) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;;;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;N/A;N/A;NULL (Dòng tiêu đề nhóm);;;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng giao dịch;Σ (KLGD) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.Trade quantity;"-- Trái phiếu DN niêm yết:
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
-- Giao dịch NĐTNN - HOSE:
TRADE_BOOK_HOSE.""Buy - Foreigner Investor type"" <> '00' --Mua
TRADE_BOOK_HOSE.""Sell - Foreigner Investor type"" <> '00' --Bán
-- Giao dịch NĐTNN - HNX/UPCOM:
TRADE_BOOK_HNX.""Buy Foreign Investor Type Code"" <> '00' --Mua
TRADE_BOOK_HNX.""Sell Foreign Investor Type Code"" <> '00' --Bán
-- Giao dịch khớp lệnh:
Board ID: G1, G2, G3, G4, G7, G8";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in (G1, G2, G3, G4, G7, G8) -- GD Klenh
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""
";;;;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng mua;Σ (KLGD mua) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.Trade quantity;"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Mua: buy_foreign_investor_type_code <> '00'
- Giao dịch Khớp lệnh: board_id IN ('G1', 'G2', 'G3', 'G4', 'G7', 'G8')";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in (G1, G2, G3, G4, G7, G8) -- GD Klenh
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""
";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng bán;Σ (KLGD bán) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.Trade quantity;"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Bán: sell_foreign_investor_type_code <> '00'
- Giao dịch Khớp lệnh: board_id IN ('G1', 'G2', 'G3', 'G4', 'G7', 'G8')";;;;X;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị giao dịch;Σ (GTGD) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;"TRADE_BOOK_HNX.""Trade price""
TRADE_BOOK_HNX.""Trade quantity""";"-- Trái phiếu DN niêm yết:
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
-- Giao dịch NĐTNN - HOSE:
TRADE_BOOK_HOSE.""Buy - Foreigner Investor type"" <> '00' --Mua
TRADE_BOOK_HOSE.""Sell - Foreigner Investor type"" <> '00' --Bán
-- Giao dịch NĐTNN - HNX/UPCOM:
TRADE_BOOK_HNX.""Buy Foreign Investor Type Code"" <> '00' --Mua
TRADE_BOOK_HNX.""Sell Foreign Investor Type Code"" <> '00' --Bán
-- Giao dịch khớp lệnh:
Board ID: G1, G2, G3, G4, G7, G8";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in ( G1, G2, G3, G4, G7, G8)
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""";;;;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị mua;Σ (GTGD mua) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;"TRADE_BOOK_HNX.""Trade price""
TRADE_BOOK_HNX.""Trade quantity""";"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Mua: buy_foreign_investor_type_code <> '00'
- Giao dịch Khớp lệnh: board_id IN ('G1', 'G2', 'G3', 'G4', 'G7', 'G8')";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in (G1, G2, G3, G4, G7, G8)
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị bán;Σ (GTGD bán) khớp lệnh TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;"TRADE_BOOK_HNX.""Trade price""
TRADE_BOOK_HNX.""Trade quantity""";"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Bán: sell_foreign_investor_type_code <> '00'
- Giao dịch Khớp lệnh: board_id IN ('G1', 'G2', 'G3', 'G4', 'G7', 'G8')";;;;X;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giao dịch thỏa thuận;Σ (GTGD) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;;;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;N/A;N/A;NULL (Dòng tiêu đề nhóm);;;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng giao dịch;Σ (KLGD) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.Trade quantity;"-- Trái phiếu DN niêm yết:
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
-- Giao dịch NĐTNN - HOSE:
TRADE_BOOK_HOSE.""Buy - Foreigner Investor type"" <> '00' --Mua
TRADE_BOOK_HOSE.""Sell - Foreigner Investor type"" <> '00' --Bán
-- Giao dịch NĐTNN - HNX/UPCOM:
TRADE_BOOK_HNX.""Buy Foreign Investor Type Code"" <> '00' --Mua
TRADE_BOOK_HNX.""Sell Foreign Investor Type Code"" <> '00' --Bán
-- Giao dịch thỏa thuận:
Board ID: T1, T2, T3, T4, TR là GD thỏa thuận";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in (T1, T2, T3, T4, TR) -- GD thỏa thuận
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""
";;;;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng mua;Σ (KLGD mua) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.Trade quantity;"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Mua: buy_foreign_investor_type_code <> '00'
- Giao dịch thỏa thuận: board_id IN ('T1', 'T2', 'T3', 'T4', 'T6', 'R1')";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" )) AS KL_nn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in (T1, T2, T3, T4, TR) -- GD thỏa thuận
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""
";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Khối lượng bán;Σ (KLGD bán) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;TRADE_BOOK_HNX.Trade quantity;"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Bán: sell_foreign_investor_type_code <> '00'
- Giao dịch thỏa thuận: board_id IN ('T1', 'T2', 'T3', 'T4', 'T6', 'R1')";;;;X;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị giao dịch;Σ (GTGD) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu phái sinh;Dễ;Sàn HNX;MSS;;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;"TRADE_BOOK_HNX.""Trade price""
TRADE_BOOK_HNX.""Trade quantity""";"-- Trái phiếu DN niêm yết:
""Market ID"" = 'BDO ' --HOSE
""Market ID"" = 'HCX ' --HNX
-- Giao dịch NĐTNN - HOSE:
TRADE_BOOK_HOSE.""Buy - Foreigner Investor type"" <> '00' --Mua
TRADE_BOOK_HOSE.""Sell - Foreigner Investor type"" <> '00' --Bán
-- Giao dịch NĐTNN - HNX/UPCOM:
TRADE_BOOK_HNX.""Buy Foreign Investor Type Code"" <> '00' --Mua
TRADE_BOOK_HNX.""Sell Foreign Investor Type Code"" <> '00' --Bán
-- Giao dịch khớp lệnh:
Board ID: T1, T2, T3, T4, TR là GD thỏa thuận";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in ( T1, T2, T3, T4, TR )
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""";;;;
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị mua;Σ (GTGD mua) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;"TRADE_BOOK_HNX.""Trade price""
TRADE_BOOK_HNX.""Trade quantity""";"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Mua: buy_foreign_investor_type_code <> '00'
- Giao dịch thỏa thuận: board_id IN ('T1', 'T2', 'T3', 'T4', 'T6', 'R1')";"SELECT --""Market ID"" AS marketid,
""Trade date"" AS tradedate,
SUM(DECODE(""Buy Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_mua,
SUM(DECODE(""Sell Foreign Investor Type Code"", '00', 0, ""Trade price"" * ""Trade quantity"")) AS gtnn_ban
FROM TRADE_BOOK_HNX
WHERE ""Market ID"" ='HCX' -- TPDN trên sàn HNX
and Board ID in ( T1, T2, T3, T4, TR )
AND ""Trade date"" BETWEEN :from_date AND :to_date
GROUP BY ""Trade date""";;;;X
6;TK-HNX07;BÁO CÁO VỀ GIAO DỊCH TRÊN THỊ TRƯỜNG TPDN NIÊM YẾT;Giá trị bán;Σ (GTGD bán) thỏa thuận TPDN niêm yết, của NĐTNN, sàn HNX;Báo cáo;Chỉ tiêu cơ sở;TB;Sàn HNX;MSS;x;X;;Done;Sổ lệnh;TPDN NY;;;;;TRADE_BOOK_HNX;"TRADE_BOOK_HNX.""Trade price""
TRADE_BOOK_HNX.""Trade quantity""";"- Trái phiếu DN niêm yết: market_id = 'HCX'
- Giao dịch NĐTNN - Bán: sell_foreign_investor_type_code <> '00'
- Giao dịch thỏa thuận: board_id IN ('T1', 'T2', 'T3', 'T4', 'T6', 'R1')";;;;X;
7;HNX10;BÁO CÁO VỀ QUY MÔ THỊ TRƯỜNG TPDNRL;Sàn;Sàn: HNX;Báo cáo;Chiều;;Sàn HNX;TKNB;;X;;Done;;TPDNRL;;;;;HNX_BM 29_Quy mô đăng ký giao dịch và khối lượng đang lưu hành;;;;;;Chưa có CSDL - Map biểu mẫu;Map biểu mẫu
7;HNX10;BÁO CÁO VỀ QUY MÔ THỊ TRƯỜNG TPDNRL;Loại CK;Loại CK: TPDN riêng lẻ (TPDNRL);Báo cáo;Chiều;;Sàn HNX;TKNB;;;;Done;;TPDNRL;;;;;HNX_BM 29_Quy mô đăng ký giao dịch và khối lượng đang lưu hành;;;;;;Chưa có CSDL - Map biểu mẫu;Map biểu mẫu
7;HNX10;BÁO CÁO VỀ QUY MÔ THỊ TRƯỜNG TPDNRL;Kỳ báo cáo: tháng;"Kỳ báo cáo: Tháng 
(Luỹ kế từ đầu năm đến thời điểm báo cáo là ngày cuối cùng của tháng)";Báo cáo;Chiều;;;;;;;Done;;TPDNRL;;;;;HNX_BM 29_Quy mô đăng ký giao dịch và khối lượng đang lưu hành;;;;;;Chưa có CSDL - Map biểu mẫu;Map biểu mẫu
