;;;;;;;;;;;;;;;Khai thác nguồn;;;;;;;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Cổ đông, thành viên góp vốn sở hữu từ 10% trở lên vốn điều lệ của 01 CTCK và người có liên quan của cổ đông, thành viên góp vốn đó (nếu có) không sở hữu trên 5% vốn điều lệ của 01 CTCK khác >> Tháng 10;Cổ đông, thành viên góp vốn sở hữu từ 10% trở lên vốn điều lệ của 01 CTCK và người có liên quan của cổ đông, thành viên góp vốn đó (nếu có) không sở hữu trên 5% vốn điều lệ của 01 CTCK khác >> Tháng 10;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Cổ đông, thành viên góp vốn sở hữu từ 10% trở lên vốn điều lệ của 01 CTCK và người có liên quan của cổ đông, thành viên góp vốn đó (nếu có) không sở hữu trên 5% vốn điều lệ của 01 CTCK khác >> Tháng 11;Cổ đông, thành viên góp vốn sở hữu từ 10% trở lên vốn điều lệ của 01 CTCK và người có liên quan của cổ đông, thành viên góp vốn đó (nếu có) không sở hữu trên 5% vốn điều lệ của 01 CTCK khác >> Tháng 11;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Cổ đông, thành viên góp vốn sở hữu từ 10% trở lên vốn điều lệ của 01 CTCK và người có liên quan của cổ đông, thành viên góp vốn đó (nếu có) không sở hữu trên 5% vốn điều lệ của 01 CTCK khác >> Tháng 12;Cổ đông, thành viên góp vốn sở hữu từ 10% trở lên vốn điều lệ của 01 CTCK và người có liên quan của cổ đông, thành viên góp vốn đó (nếu có) không sở hữu trên 5% vốn điều lệ của 01 CTCK khác >> Tháng 12;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 1;Có trụ sở làm việc >> Tháng 1;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 2;Có trụ sở làm việc >> Tháng 2;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 3;Có trụ sở làm việc >> Tháng 3;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 4;Có trụ sở làm việc >> Tháng 4;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 5;Có trụ sở làm việc >> Tháng 5;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 6;Có trụ sở làm việc >> Tháng 6;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 7;Có trụ sở làm việc >> Tháng 7;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 8;Có trụ sở làm việc >> Tháng 8;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 9;Có trụ sở làm việc >> Tháng 9;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 10;Có trụ sở làm việc >> Tháng 10;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 11;Có trụ sở làm việc >> Tháng 11;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có trụ sở làm việc >> Tháng 12;Có trụ sở làm việc >> Tháng 12;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 1;Có Tổng giám đốc/Giám đốc >> Tháng 1;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 2;Có Tổng giám đốc/Giám đốc >> Tháng 2;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 3;Có Tổng giám đốc/Giám đốc >> Tháng 3;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 4;Có Tổng giám đốc/Giám đốc >> Tháng 4;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 5;Có Tổng giám đốc/Giám đốc >> Tháng 5;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 6;Có Tổng giám đốc/Giám đốc >> Tháng 6;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 7;Có Tổng giám đốc/Giám đốc >> Tháng 7;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 8;Có Tổng giám đốc/Giám đốc >> Tháng 8;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 9;Có Tổng giám đốc/Giám đốc >> Tháng 9;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 10;Có Tổng giám đốc/Giám đốc >> Tháng 10;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 11;Có Tổng giám đốc/Giám đốc >> Tháng 11;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có Tổng giám đốc/Giám đốc >> Tháng 12;Có Tổng giám đốc/Giám đốc >> Tháng 12;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 1;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 1;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 2;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 2;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 3;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 3;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 4;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 4;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 5;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 5;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 6;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 6;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 7;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 7;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 8;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 8;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 9;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 9;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 10;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 10;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 11;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 11;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
47;;Báo cáo giám sát >> Tổng hợp chung về tình hình tuân thủ nghĩa vụ gửi báo cáo định kỳ - Báo cáo giám sát duy trì điều kiện cấp giấy phép thành lập;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 12;Có tối thiểu 3 nhân viên có chứng chỉ hành nghề cho mỗi nghiệp vụ >> Tháng 12;Data Explorer;Chỉ tiêu cơ sở;TB;Ngày, CTCK;SCMS;;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
48;Nga;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Loại báo cáo;Loại báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;"SSC_SCMS.FORM_REPORT
SSC_SCMS.FORM_REPORT_PERIODIC";"fr.REPORT_TYPE, 
fr.REPORT_CODE, 
fr.REPORT_NAME, 
fr.ACTIVE, 
frp.FORM_REPORT_ID, 
frp.REPORT_PERIOD, 
frp.ACTIVE";;"-- Loại BC / Kỳ BC / Mã BC / Tên BC (chiều DWH – dùng chung) 
-- Mã BC: THTTNVGBCDK 
SELECT 
CASE 
WHEN fr.REPORT_TYPE LIKE N'DINH_KY' THEN 'Báo cáo định kỳ' 
WHEN fr.REPORT_TYPE LIKE N'BAT_THUONG' THEN 'Báo cáo bất thường' 
WHEN fr.REPORT_TYPE LIKE N'THEO_YEU_CAU' THEN 'Báo cáo theo yêu cầu' 
WHEN fr.REPORT_TYPE LIKE N'CBTT' THEN 'Công bố thông tin' 
END AS loai_bao_cao, 
frp.REPORT_PERIOD AS ky_bao_cao, 
fr.REPORT_CODE AS ma_bao_cao, 
fr.REPORT_NAME AS ten_bao_cao 
FROM SSC_SCMS.FORM_REPORT fr 
JOIN SSC_SCMS.FORM_REPORT_PERIODIC frp ON frp.FORM_REPORT_ID = fr.ID 
AND frp.ACTIVE = 1 
WHERE fr.REPORT_CODE = 'THTTNVGBCDK' 
AND fr.ACTIVE = 1 
ORDER BY frp.REPORT_PERIOD;";Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Kỳ báo cáo;Kỳ báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Mã báo cáo;Mã báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Tên báo cáo;Tên báo cáo;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Mã sheet;Mã sheet;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;"SSC_SCMS.FORM_REPORT
SSC_SCMS.FORM_SHEET";"fr.ID, 
fr.REPORT_CODE, 
fr.ACTIVE, 
s.FORM_REPORT_ID, 
s.SHEET_CODE, 
s.SHEET_NAME, 
s.SORT_ORDER";;"-- Mã sheet / Tên sheet 
-- Mã sheet: BCGSQDVTC 
SELECT fr.REPORT_CODE, 
s.SHEET_CODE, 
s.SHEET_NAME 
FROM SSC_SCMS.FORM_REPORT fr 
JOIN SSC_SCMS.FORM_SHEET s ON s.FORM_REPORT_ID = fr.ID 
WHERE fr.REPORT_CODE = 'THTTNVGBCDK' 
AND s.SHEET_CODE = 'BCGSQDVTC' -- Check lại data chuẩn 
AND fr.ACTIVE = 1 
ORDER BY fr.REPORT_CODE, s.SORT_ORDER;";Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Tên sheet;Tên sheet;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Mã chỉ tiêu;Mã chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;"SSC_SCMS.FORM_REPORT
SSC_SCMS.FORM_SHEET
SSC_SCMS.FORM_SHEET_CELL
SSC_SCMS.CAT_INDICATOR";"fr.ID, 
fr.REPORT_CODE, 
fr.ACTIVE, 
fs.FORM_REPORT_ID, 
fs.SHEET_CODE, 
fs.ACTIVE, 
fsc.FORM_SHEET_ID, 
fsc.INDICATOR_ID, 
fsc.ACTIVE, 
ci.ID, 
ci.INDICATOR_CODE, 
ci.INDICATOR_NAME, 
ci.ACTIVE";;"-- Mã chỉ tiêu / Tên chỉ tiêu 
SELECT DISTINCT 
ci.INDICATOR_CODE AS ma_chi_tieu, 
ci.INDICATOR_NAME AS ten_chi_tieu 
FROM SSC_SCMS.FORM_REPORT fr 
JOIN SSC_SCMS.FORM_SHEET fs ON fs.FORM_REPORT_ID = fr.ID 
AND fs.SHEET_CODE = 'BCGSQDVTC' -- Check lại data chuẩn 
AND fs.ACTIVE = 1 
JOIN SSC_SCMS.FORM_SHEET_CELL fsc ON fsc.FORM_SHEET_ID = fs.ID 
AND fsc.ACTIVE = 1 
JOIN SSC_SCMS.CAT_INDICATOR ci ON ci.ID = fsc.INDICATOR_ID 
AND ci.ACTIVE = 1 
WHERE fr.REPORT_CODE = 'THTTNVGBCDK' 
AND fr.ACTIVE = 1 
ORDER BY ci.INDICATOR_CODE;";Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu
48;;Báo cáo giám sát >> Báo cáo giám sát quy định về tài chính;Tên chỉ tiêu;Tên chỉ tiêu;Data Explorer;Chiều;Dễ;Ngày, CTCK;SCMS;X;X;;Done;;;Map theo Biểu mẫu;;;;;Chưa có CSDL - Map biểu mẫu;;;
