;;;;;;;;;;;;;;;Khai thác nguồn;;;Review design;;;;;;;;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Đăng ký - Công chúng;Σ giá trị CP của các đợt chào bán ra công chúng có ngày cấp phép trong kỳ báo cáo.;Dashboard;Chỉ tiêu cơ sở;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING.TOTAL_EXPECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.EXPECTED_TOTAL_AMOUNT
FMS.OFFERING.TOTAL_REGISTERED_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- ĐK Hình thức chào bán ""Công chúng"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('1','2','3','11')
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD <> '1.009.501' -- Không tính IPO của công ty TNHH
SCMS.DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('1','6')
FMS.OFFERING.OFFERING_TYPE = 'PUBLIC'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Đăng ký - Công chúng - % thay đổi so với kỳ trước;(Giá trị kỳ này – kỳ trước) / kỳ trước * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;X;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING.TOTAL_EXPECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.EXPECTED_TOTAL_AMOUNT
FMS.OFFERING.TOTAL_REGISTERED_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- ĐK Hình thức chào bán ""Công chúng"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('1','2','3','11')
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD <> '1.009.501' -- Không tính IPO của công ty TNHH
SCMS.DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('1','6')
FMS.OFFERING.OFFERING_TYPE = 'PUBLIC'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Thành công - Công chúng;Σ Giá trị phát hành CP thành công của các đợt chào bán ra công chúng có ngày cấp phép trong kỳ báo cáo và đã có kết quả chào bán.;Dashboard;Chỉ tiêu cơ sở;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- ĐK Hình thức chào bán ""Công chúng"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('1','2','3','11')
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD <> '1.009.501' -- Không tính IPO của công ty TNHH
DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('1','6')
FMS.OFFERING.OFFERING_TYPE = 'PUBLIC'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Thành công - Công chúng - % thay đổi so với kỳ trước;(Giá trị kỳ này – kỳ trước) / kỳ trước * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;X;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- ĐK Hình thức chào bán ""Công chúng"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('1','2','3','11')
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD <> '1.009.501' -- Không tính IPO của công ty TNHH
DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('1','6')
FMS.OFFERING.OFFERING_TYPE = 'PUBLIC'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Đăng ký - Riêng lẻ;Σ giá trị CP của các đợt chào bán riêng lẻ có ngày cấp phép trong kỳ báo cáo.;Dashboard;Chỉ tiêu cơ sở;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING.TOTAL_EXPECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.EXPECTED_TOTAL_AMOUNT
FMS.OFFERING.TOTAL_REGISTERED_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- ĐK Hình thức chào bán ""Riêng lẻ"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('5')
SCMS.DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('7')
FMS.OFFERING.OFFERING_TYPE = 'PRIVATE'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Đăng ký - Riêng lẻ - % thay đổi so với kỳ trước;(Giá trị kỳ này – kỳ trước) / kỳ trước * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;X;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING.TOTAL_EXPECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.EXPECTED_TOTAL_AMOUNT
FMS.OFFERING.TOTAL_REGISTERED_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- ĐK Hình thức chào bán ""Riêng lẻ"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('5')
SCMS.DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('7')
FMS.OFFERING.OFFERING_TYPE = 'PRIVATE'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Thành công - Riêng lẻ;Σ Giá trị phát hành CP thành công của các đợt chào bán riêng lẻ có ngày cấp phép trong kỳ báo cáo và đã có kết quả chào bán.;Dashboard;Chỉ tiêu cơ sở;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- ĐK Hình thức chào bán ""Công chúng"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('5')5
SCMS.DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('7')
FMS.OFFERING.OFFERING_TYPE = 'PRIVATE'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Thành công - Riêng lẻ - % thay đổi so với kỳ trước;(Giá trị kỳ này – kỳ trước) / kỳ trước * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;X;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- ĐK Hình thức chào bán ""Công chúng"":
IDS.SECURITIES_OFFERING.OFFERING_METHOD_CD IN ('5')5
SCMS.DISCLOSURE_SECURITIES_OFFERING.OFFERING_TYPE IN ('7')
FMS.OFFERING.OFFERING_TYPE = 'PRIVATE'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Đăng ký - Chào bán để tăng vốn của Công ty TNHH;Σ giá trị CP của các đợt chào bán để tăng vốn của công ty TNHH có ngày cấp phép trong kỳ báo cáo.;Dashboard;Chỉ tiêu cơ sở;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING.TOTAL_EXPECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.EXPECTED_TOTAL_AMOUNT
FMS.OFFERING.TOTAL_REGISTERED_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- ĐK Hình thức chào bán ""Chào bán để tăng vốn của Công ty TNHH"":
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD = '1.009.501'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Đăng ký - Chào bán để tăng vốn của Công ty TNHH - % thay đổi so với kỳ trước;(Giá trị kỳ này – kỳ trước) / kỳ trước * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;X;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING.TOTAL_EXPECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.EXPECTED_TOTAL_AMOUNT
FMS.OFFERING.TOTAL_REGISTERED_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- ĐK Hình thức chào bán ""Chào bán để tăng vốn của Công ty TNHH"":
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD = '1.009.501'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
23;;Dashboard Huy động vốn >> Cổ phiếu >> Chỉ tiêu tổng hợp;GT phát hành - Thành công - Chào bán để tăng vốn của Công ty TNHH;Σ Giá trị phát hành CP thành công của các đợt chào bán để tăng vốn của công ty TNHH có ngày cấp phép trong kỳ báo cáo và đã có kết quả chào bán.;Dashboard;Chỉ tiêu cơ sở;Trùng;Tháng/Quý/Năm;IDS, SCMS, FMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- ĐK Hình thức chào bán ""Công chúng"":
- ĐK Hình thức chào bán ""Chào bán để tăng vốn của Công ty TNHH"":
AND IDS.SECURITIES_OFFERING_PLAN.ADMINISTRATIVE_PROC_CD = '1.009.501'
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
