;;;;;;;;;;;;;;;;Khai thác nguồn;;;;Review design;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Tên công ty;Tên viết tắt và tên đầy đủ của công ty quản lý quỹ.;Dashboard;Chiều;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;;;FMS.SECURITIES;"SECURITIES.SHORT_NAME
SECURITIES.NAME";;"WITH
/* 1. NAV quỹ + số lượng quỹ */
nav_quy AS (
SELECT f.SEC_ID,
COUNT(DISTINCT fr.FUND_ID) AS so_quy,
SUM(fr.NAV) AS nav_tong
FROM FMS.FUND_REPORT fr
JOIN FMS.FUNDS f ON fr.FUND_ID = f.ID
WHERE f.DELETED = 0
AND TRIM(fr.PERIOD_REPORT) =
'Tháng ' || TO_NUMBER(SUBSTR(:p_date,5,2))
|| ' năm ' || SUBSTR(:p_date,1,4)
GROUP BY f.SEC_ID
),

/* 2. Hợp đồng UTDM */
utdm AS (
SELECT i.SEC_ID,
COUNT(DISTINCT ia.CONTRACT_NO) AS sl_hop_dong_utdm,
SUM(ir.LIST_VALUE) AS gttt_utdm
FROM FMS.INVES_REPORT ir
JOIN FMS.INVES_ACC ia ON ir.INVES_ACC_ID = ia.ID
JOIN FMS.INVES i ON ia.INVES_ID = i.ID
WHERE ia.DELETED = 0 AND i.DELETED = 0
AND TRIM(ir.PERIOD_REPORT) =
'Tháng ' || TO_NUMBER(SUBSTR(:p_date,5,2))
|| ' năm ' || SUBSTR(:p_date,1,4)
GROUP BY i.SEC_ID
),/* 3a. Chỉ tiêu tài chính (bán niên hoặc năm)
:p_fin_year = 2023
:p_fin_type = 1 (Bán niên) hoặc 2 (Năm) */
bctc AS (
SELECT sr.SEC_ID,
sr.CAPITAL_QTTY AS von_csh,
sr.PROFIT AS loi_nhuan,
sr.TLATTC_VALUE AS ty_le_attc
FROM FMS.SECURITIES_REPORT sr
WHERE TRIM(sr.PERIOD_REPORT_FINANCE) =
CASE :p_fin_type
WHEN 1 THEN 'Bán niên ' || :p_fin_year
WHEN 2 THEN 'Năm ' || :p_fin_year
END
AND TRIM(sr.PERIOD_REPORT_TLATTC) =
CASE :p_fin_type
WHEN 1 THEN 'Bán niên ' || :p_fin_year
WHEN 2 THEN 'Năm ' || :p_fin_year
END
),
/* 4. Kỳ xếp hạng
tháng 1-6 → PERIOD=1, YEAR = năm hiện tại - 1
tháng 7-12 → PERIOD=0, YEAR = năm hiện tại */
ky_rank AS (
SELECT rp.ID AS rating_pd_id
FROM FMS.RATING_PD rp
WHERE rp.STATUS = 1
AND rp.YEAR =
CASE WHEN TO_NUMBER(SUBSTR(:p_date,5,2)) <= 6
THEN TO_NUMBER(SUBSTR(:p_date,1,4)) - 1
ELSE TO_NUMBER(SUBSTR(:p_date,1,4))
END
AND rp.PERIOD =
CASE WHEN TO_NUMBER(SUBSTR(:p_date,5,2)) <= 6
THEN 1
ELSE 0
END
),
/* 5. Xếp loại + điểm CAMEL */
rank_cty AS (
SELECT r.SEC_ID,
CASE r.RANK_TYPE
WHEN 1 THEN 'A'
WHEN 2 THEN 'B'
WHEN 3 THEN 'C'
WHEN 4 THEN 'D'
ELSE NULL
END AS xep_loai,
r.TOTAL_SCORE AS diem_camel
FROM FMS.RANK r
JOIN ky_rank k ON k.rating_pd_id = r.RT_PD_ID
),

/* 6. Tổng AUM toàn thị trường */
tong_tt AS (
SELECT SUM(NVL(n.nav_tong,0) + NVL(u.gttt_utdm,0)) AS tong_aum_tt
FROM FMS.SECURITIES s
LEFT JOIN nav_quy n ON n.SEC_ID = s.ID
LEFT JOIN utdm u ON u.SEC_ID = s.ID
WHERE s.DELETED = 0
)
SELECT
s.SHORT_NAME AS ma_cty,
s.NAME AS ten_cty,
s.CAPITAL AS von_dieu_le,
NVL(n.so_quy, 0) AS so_quy,
NVL(u.sl_hop_dong_utdm, 0) AS sl_hd_utdm,
-- NVL(n.nav_tong, 0) AS nav_cac_quy,
-- NVL(u.gttt_utdm, 0) AS gttt_utdm,
NVL(n.nav_tong,0) + NVL(u.gttt_utdm,0) AS tong_aum,
ROUND(
(NVL(n.nav_tong,0) + NVL(u.gttt_utdm,0)) * 100.0
/ NULLIF(tt.tong_aum_tt, 0)
, 2) AS thi_phan_pct,
b.von_csh,
b.loi_nhuan,
b.ty_le_attc,
rk.xep_loai,
rk.diem_camel
FROM FMS.SECURITIES s
LEFT JOIN nav_quy n ON n.SEC_ID = s.ID
LEFT JOIN utdm u ON u.SEC_ID = s.ID
LEFT JOIN bctc b ON b.SEC_ID = s.ID
LEFT JOIN rank_cty rk ON rk.SEC_ID = s.ID
CROSS JOIN tong_tt tt
WHERE s.DELETED = 0;";;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;AUM (Tỷ đồng);Tổng giá trị AUM của công ty quản lý quỹ.;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Chỉ tiêu BC;"Báo cáo tình hình hoạt động của CTQLQ - I.1.Hoạt động quản lý quỹ đầu tư chứng khoán - Tổng giá trị tài sản ròng (VND) (Tổng)
+ 
Báo cáo về tình hình quản lý danh mục đầu tư - A.III. Thông tin tổng hợp về các hợp đồng ủy thác đầu tư tại từng ngân hàng lưu ký/thành viên lưu ký hoặc từng tổ chức lưu ký tại nước ngoài (báo cáo theo từng hợp đồng) - Tổng các danh mục đầu tư (Giá thị trường tại thời điểm báo cáo (VND))";"FMS.FUND_REPORT
FMS.INVES_REPORT
FMS.INVES_ACC
FMS.SECURITIES";"FUND_REPORT.NAV
INVES_REPORT.LIST_VALUE";;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Số lượng Quỹ;Tổng số lượng quỹ đang quản lý của công ty quản lý quỹ.;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Chỉ tiêu BC;;"FMS.FUNDS
FMS.SECURITIES";"FUNDS.ID
FUNDS.STATUS_ID
FUNDS.SEC_ID";;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;CAR (ATTC);Tỷ lệ anh toàn tài chính của công ty quản lý quỹ.;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Chỉ tiêu BC;Báo cáo tỷ lệ an toàn tài chính - III. BẢNG TỔNG HỢP CÁC CHỈ TIÊU RỦI RO VÀ VỐN KHẢ DỤNG - Tỷ lệ vốn khả dụng (6=5/4);"FMS.SECURITIES_REPORT
FMS.SECURITIES";SECURITIES_REPORT.TLATTC_VALUE;;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Lợi nhuận (Tỷ đồng);Lợi nhuận lũy kế, BCTC quý gần nhất (ưu tiên cập nhật số liệu theo BCTC bán niên, năm được kiểm toán);Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Chỉ tiêu BC;Báo cáo tài chính - Báo cáo kết quả hoạt động kinh doanh - Lợi nhuận sau thuế TNDN (CT 60);"FMS.SECURITIES_REPORT
FMS.SECURITIES";SECURITIES_REPORT.PROFIT;;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Thị phần (%);Thị phần AUM của công ty quản lý quỹ so với thị trường.;Dashboard;Chỉ tiêu phái sinh;Trùng;Tháng, CTQLQ;FMS;X;X;;Done;;;"FMS.FUND_REPORT
FMS.INVES_REPORT
FMS.INVES_ACC
FMS.FUNDS
FMS.SECURITIES";"FUND_REPORT.NAV
INVES_REPORT.LIST_VALUE";;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Xếp loại;Bán niên, năm. Lấy kết quả trên FMS. Chỉ lấy bán niên hoặc năm.;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Có sẵn trong db;;FMS.RANK;;;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Camel;Bán niên, năm. Lấy kết quả trên FMS. Chỉ lấy bán niên hoặc năm.;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Có sẵn trong db;;FMS.RANK;;;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Vốn điều lệ;Vốn điều lệ của công ty QLQ;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Có sẵn trong db;;FMS.SECURITIES;SECURITIES.CAPITAL;;;;;;;;
3;;Dashboard/Tổng quan CTQLQ/Danh sách các Công ty quản lý quỹ;Vốn CSH;Vốn CSH của công ty QLQ;Dashboard;Chỉ tiêu cơ sở;Dễ;Tháng, CTQLQ;FMS;X;X;;Done;Chỉ tiêu BC;Báo cáo tài chính - Bảng cân đối kế toán - Vốn chủ sở hữu (CT400);"FMS.SECURITIES_REPORT
FMS.SECURITIES";SECURITIES_REPORT.CAPITAL_QTTY;;;;;;;;
